event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_000409,32,32,host_018,endpoint_alert,0.7661086560359243,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000410,32,32,host_021,endpoint_alert,0.804986348292468,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000411,32,32,host_022,endpoint_alert,0.6186481381352237,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000022,32,32,host_023,auth_alert,0.3618248356779624,False,0.16677352795216777,0.33722973687165836,0.1704562089194906,0.6502704865709309,0.9221430511533643,0.27187256458243336
noise_event_000286,32,32,host_026,auth_alert,0.4215326152714533,False,0.6861836604608389,0.8715668142787022,0.1853831538178633,0.8975297600565024,0.5531254798090182,-0.34440428024748426
noise_event_000166,32,32,host_027,network_alert,0.27395904617611877,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000413,32,32,host_028,endpoint_alert,0.8303546429773682,False,0.5949785015437093,0.9825671622880514,0.38758866074434206,0.973812299004848,0.126773251076477,-0.847039047928371
noise_event_000352,32,32,host_030,network_alert,0.3065746460206186,False,0.7693774706373375,0.9660211321424922,0.19664366150515467,0.7790949345295107,0.21396902350808422,-0.5651259110214265
event_000415,32,32,host_032,endpoint_alert,0.6842604353020976,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
noise_event_000128,32,32,host_033,auth_alert,0.36060291583131177,False,0.2355998708490255,0.40575059980685346,0.17015072895782796,0.7876461264181225,0.9742152419518983,0.18656911553377586
noise_event_000412,32,32,host_034,auth_alert,0.30875136376179463,False,0.1536165081472879,0.3108043490877366,0.1571878409404487,0.61881710443656,0.8940997603667307,0.27528265593017065
event_000417,32,32,host_036,network_alert,0.8748617257675194,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000419,32,32,host_039,endpoint_alert,0.9587745858889843,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000420,32,32,host_041,auth_alert,0.7285560993491264,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000378,32,32,host_046,endpoint_alert,0.21333945086219555,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000082,32,32,host_048,auth_alert,0.1043390248705286,False,0.881309330210784,0.9873940864284161,0.10608475621763214,0.5255854884450634,0.09761160827414189,-0.4279738801709215
event_000424,33,33,host_001,auth_alert,0.8595456834506191,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000425,33,33,host_004,auth_alert,0.9573335367645086,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000426,33,33,host_007,endpoint_alert,0.7595108394975283,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000427,33,33,host_008,auth_alert,0.6884382157369512,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
