event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_001332,67,67,host_001,auth_alert,0.9128510213478651,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001333,67,67,host_006,network_alert,0.9186821112196852,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001334,67,67,host_008,auth_alert,0.951047374241951,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_001335,67,67,host_010,endpoint_alert,0.6472881605752344,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001337,67,67,host_013,endpoint_alert,0.7618292921066621,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001338,67,67,host_014,auth_alert,0.8961161827727365,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_001341,67,67,host_018,endpoint_alert,0.9226449464822145,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001343,67,67,host_020,endpoint_alert,0.6232739240151699,False,0.6902485539038468,0.999,0.30875144609615324,0.8928863372389768,0.011407757737461145,-0.8814785795015156
event_001344,67,67,host_022,endpoint_alert,0.658715589099336,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001345,67,67,host_023,endpoint_alert,0.9306098347257123,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001350,67,67,host_028,network_alert,0.6729198234076548,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001351,67,67,host_029,endpoint_alert,0.6316499037461484,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001354,67,67,host_032,auth_alert,0.8341795732964165,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001356,67,67,host_036,auth_alert,0.8100875499433747,False,0.9169278678619752,0.999,0.08207213213802478,0.4129125977516551,0.011407757737461145,-0.40150484001419395
event_001358,67,67,host_041,endpoint_alert,0.828122158617725,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_001360,67,67,host_044,network_alert,0.746948038134626,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001362,67,67,host_046,endpoint_alert,0.8610213370971198,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001365,67,67,host_049,endpoint_alert,0.8436521354845175,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001371,68,68,host_010,endpoint_alert,0.7605564864400254,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001373,68,68,host_012,network_alert,0.8619480070233992,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001374,68,68,host_013,endpoint_alert,0.8168044455803282,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001376,68,68,host_019,endpoint_alert,0.7626831194987161,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001377,68,68,host_023,endpoint_alert,0.7637028314027412,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001378,68,68,host_024,endpoint_alert,0.9083247615786506,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001382,68,68,host_030,endpoint_alert,0.8995232359598948,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_001383,68,68,host_031,endpoint_alert,0.9761123086853289,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001384,68,68,host_032,endpoint_alert,0.8123415618151839,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001386,68,68,host_035,auth_alert,0.9214991889278233,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001388,68,68,host_038,auth_alert,0.80268744031728,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001390,68,68,host_041,endpoint_alert,0.6554555609770463,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001391,68,68,host_042,auth_alert,0.7845061153649522,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001394,68,68,host_046,auth_alert,0.7598841620321676,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
